City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
702,Osoyoos,CA,49.0331,-119.4524,53.6,32,87,12.66,overcast clouds
703,Kushima,JP,31.4583,131.2333,59.0,88,75,8.05,volcanic ash
704,Paita,PE,-5.0892,-81.1144,89.6,48,0,12.66,clear sky
705,Potsdam,DE,52.3989,13.0657,48.99,55,76,8.01,broken clouds
706,Baykalsk,RU,51.5058,104.1469,32.94,98,98,2.86,light snow
707,Silifke,TR,36.3778,33.9344,58.78,83,46,4.68,scattered clouds
708,Nokaneng,BW,-19.6667,22.2667,80.13,35,19,6.44,few clouds
709,Tamandare,BR,-8.7597,-35.1047,83.89,67,88,9.24,overcast clouds
710,Sabang,ID,5.8933,95.3214,82.65,73,100,11.03,light rain
711,Teguise,ES,29.0605,-13.564,71.6,49,20,14.97,few clouds
712,Bodden Town,KY,19.2833,-81.25,80.6,69,75,16.11,broken clouds
713,Tavda,RU,58.0425,65.2726,36.14,97,100,7.2,overcast clouds
714,Kangaatsiaq,GL,68.3065,-53.4641,19.15,57,100,29.21,overcast clouds
715,Cacapava Do Sul,BR,-30.5122,-53.4914,80.26,41,45,6.17,scattered clouds
716,Wamba,NG,8.9333,8.6,97.39,14,14,7.36,few clouds
717,Sadiqabad,PK,28.3062,70.1307,89.17,7,40,10.78,scattered clouds
718,Zurrieq,MT,35.8311,14.4742,60.01,94,75,11.5,broken clouds
719,Bilibino,RU,68.0546,166.4372,-22.04,99,73,3.51,broken clouds
